latitude,longitude,distance_from_last_marker,mile_marker_number
42.64343116,-73.1621603,1,1604
42.6561117,-73.15870575,1,1605
42.66804975,-73.1582004,1,1606
42.66986943,-73.1720304,1,1607
42.68080653,-73.16740586,1,1608
42.68696476,-73.15981714,1,1609
42.69914294,-73.1561058,1,1610
42.70943536,-73.14868749,1,1611
42.72068971,-73.15389373,1,1612
42.73093661,-73.1592366,1,1613
42.74275802,-73.15588081,1,1614
42.74820023,-73.14398909,1,1615
42.75904055,-73.13702793,1,1616
42.77089929,-73.13474457,1,1617
42.78050558,-73.12543877,1,1618
42.79032374,-73.11901069,1,1619
42.80309981,-73.1168948,1,1620
42.81423589,-73.12150668,1,1621
42.82744002,-73.12385823,1,1622
42.83897323,-73.11814862,1,1623
42.84741509,-73.10933135,1,1624
42.85263179,-73.12514137,1,1625
42.86461195,-73.13082248,1,1626
42.87601764,-73.1271646,1,1627
42.88602156,-73.12010571,1,1628
42.88546027,-73.10887249,1,1629
42.89005916,-73.09544838,1,1630
42.90218633,-73.09191059,1,1631
42.91256554,-73.08205698,1,1632
42.92304297,-73.0734876,1,1633
42.93409094,-73.0674132,1,1634
42.94267047,-73.06426099,1,1635
42.95533021,-73.0607894,1,1636
42.96779982,-73.0570272,1,1637
42.97447176,-73.06990764,1,1638
42.98526469,-73.06854825,1,1639
42.99710107,-73.06776408,1,1640
43.00586566,-73.05746297,1,1641
43.01245893,-73.04530216,1,1642
43.02142561,-73.0366147,1,1643
43.03130366,-73.04237951,1,1644
43.0329202,-73.02945905,1,1645
43.04097254,-73.02050302,1,1646
43.05132452,-73.01162155,1,1647
43.05484462,-72.99811229,1,1648
43.05186458,-72.98221893,1,1649
43.05700199,-72.97035036,1,1650
43.06262524,-72.95993542,1,1651
43.06911298,-72.94671113,1,1652
43.07698387,-72.93568927,1,1653
43.08437994,-72.92600084,1,1654
43.09147871,-72.93318847,1,1655
43.09909491,-72.94467574,1,1656
43.10221915,-72.96022289,1,1657
43.11365762,-72.96516258,1,1658
43.12278198,-72.97651204,1,1659
43.1330162,-72.97180293,1,1660
43.14358794,-72.98027191,1,1661
43.15002644,-72.99417995,1,1662
43.15548838,-73.0063616,1,1663
43.16824308,-72.99886453,1,1664
43.18071089,-72.99387835,1,1665
43.19171367,-72.98635343,1,1666
43.19998791,-72.97665452,1,1667
43.21049112,-72.96869055,1,1668
43.22010591,-72.95758962,1,1669
43.2256401,-72.94857949,1,1670
43.23268493,-72.93726274,1,1671
43.24598435,-72.93795521,1,1672
43.25722133,-72.93811644,1,1673
43.26720916,-72.94292382,1,1674
43.27883803,-72.93701187,1,1675
43.29174616,-72.93913744,1,1676
43.29680831,-72.94586947,1,1677
43.30393483,-72.95830442,1,1678
43.31594625,-72.95293387,1,1679
43.32312314,-72.9646328,1,1680
43.33428966,-72.96016257,1,1681
43.34588996,-72.95286491,1,1682
43.35931778,-72.94931821,1,1683
43.36528939,-72.94783537,1,1684
43.37179102,-72.96158027,1,1685
43.38347631,-72.95773663,1,1686
43.39686184,-72.95495428,1,1687
43.40753454,-72.94703092,1,1688
43.41681486,-72.93883847,1,1689
43.42470634,-72.94476463,1,1690
43.43601874,-72.94516396,1,1691
43.44189156,-72.93479688,1,1692
43.45006315,-72.93819073,1,1693
43.45908899,-72.93424765,1,1694
43.46658808,-72.93657167,1,1695
43.47719569,-72.93514245,1,1696
43.48567273,-72.92557516,1,1697
43.49806183,-72.9252493,1,1698
43.51027774,-72.92686442,1,1699
43.52249908,-72.92445661,1,1700
43.5243109,-72.9132645,1,1701
43.52802621,-72.89801417,1,1702
43.53075539,-72.88402087,1,1703
43.53765034,-72.8722988,1,1704
43.54168908,-72.85905377,1,1705
43.5529325,-72.85593568,1,1706
43.56231498,-72.85204151,1,1707
43.57028438,-72.83843286,1,1708
43.58096323,-72.82903227,1,1709
43.58951882,-72.81828322,1,1710
43.59918544,-72.82169598,1,1711
43.61018906,-72.82214037,1,1712
43.62178241,-72.82303854,1,1713
43.63328275,-72.82982687,1,1714
43.63895689,-72.84470896,1,1715
43.64736132,-72.85323581,1,1716
43.65703001,-72.85205474,1,1717
43.66904112,-72.84944459,1,1718
43.67514465,-72.83684295,1,1719
43.66919059,-72.82346627,1,1720
43.67492647,-72.81178001,1,1721
43.67351412,-72.79636386,1,1722
43.67898935,-72.78770925,1,1723
43.67990896,-72.77694478,1,1724
43.68760024,-72.77027238,1,1725
43.69430407,-72.75614294,1,1726
43.69098496,-72.74176857,1,1727
43.69283094,-72.72677799,1,1728
43.68964629,-72.71556927,1,1729
43.68557035,-72.70029661,1,1730
43.68827366,-72.68943149,1,1731
43.69228221,-72.68012692,1,1732
43.68583782,-72.66999601,1,1733
43.68168726,-72.65871448,1,1734
43.67870445,-72.64418389,1,1735
43.6692752,-72.63628562,1,1736
43.65886695,-72.63104844,1,1737
43.66079065,-72.61534044,1,1738
43.6596265,-72.60086564,1,1739
43.65533278,-72.58536853,1,1740
43.65493474,-72.57331144,1,1741
43.65959624,-72.56275539,1,1742
43.66746675,-72.55754579,1,1743
43.67527364,-72.55075611,1,1744
43.67878245,-72.53739408,1,1745
43.68113179,-72.52834174,1,1746
43.67930108,-72.5151289,1,1747
43.68755434,-72.50699819,1,1748
43.68745795,-72.49296534,1,1749
43.69178432,-72.47825107,1,1750
43.70117953,-72.47140327,1,1751
43.70498924,-72.46123707,1,1752
43.7081887,-72.44886887,1,1753
43.70124093,-72.43844703,1,1754
43.71100086,-72.43188015,1,1755
43.71237072,-72.4173527,1,1756
43.72125096,-72.40818795,1,1757
43.71918188,-72.393163,1,1758
43.72762602,-72.381087,1,1759
43.72532717,-72.36486429,1,1760
43.7174246,-72.35482158,1,1761
43.71261347,-72.34047342,1,1762
43.70768718,-72.32859636,1,1763
43.70959474,-72.3158436,1,1764
43.70601377,-72.3063498,1,1765
43.70166658,-72.28925087,1,1766
43.69863855,-72.27503945,1,1767
43.7045894,-72.26136497,1,1768
43.70166523,-72.2511139,1,1769
43.70312985,-72.23819281,1,1770
43.705349,-72.22225197,1,1771
43.70381258,-72.20939381,1,1772
43.70905957,-72.19568721,1,1773
43.71619635,-72.180887,1,1774
43.71703403,-72.16362033,1,1775
43.7187978,-72.14667765,1,1776
43.72821647,-72.14995461,1,1777
43.73779393,-72.13760765,1,1778
43.74978707,-72.13321373,1,1779
43.7527189,-72.12463509,1,1780
43.76430515,-72.12129737,1,1781
43.77259334,-72.10923236,1,1782
43.7834348,-72.10823331,1,1783
43.79265163,-72.0986658,1,1784
43.79445704,-72.0817147,1,1785
43.79962974,-72.06926244,1,1786
43.80857018,-72.06291403,1,1787
43.82031229,-72.05927274,1,1788
43.82662996,-72.0443988,1,1789
43.8274271,-72.03129793,1,1790
43.84026737,-72.02930633,1,1791
43.85346988,-72.03161894,1,1792
43.86365197,-72.03879292,1,1793
43.86794034,-72.02989276,1,1794
43.87682822,-72.0337825,1,1795
43.88431746,-72.02379661,1,1796
43.88695325,-72.01550127,1,1797
43.88541876,-72.00098013,1,1798
43.89608529,-71.9898886,1,1799
43.90417299,-71.97870033,1,1800
43.91458403,-71.97026,1,1801
43.92271893,-71.95850659,1,1802
43.93564728,-71.95504224,1,1803
43.94666751,-71.94959666,1,1804
43.95687364,-71.94394085,1,1805
43.96851871,-71.93679968,1,1806
43.97942247,-71.9275126,1,1807
43.98709342,-71.91804241,1,1808
43.98549283,-71.90261292,1,1809
43.9906072,-71.89439704,1,1810
43.99743825,-71.88424624,1,1811
44.00057634,-71.86773988,1,1812
44.00468054,-71.85167683,1,1813
44.01275993,-71.84082941,1,1814
44.0239162,-71.83118713,1,1815
44.03105981,-71.823286,1,1816
44.03094172,-71.81090656,1,1817
44.03804474,-71.79920546,1,1818
44.04334408,-71.78626876,1,1819
44.04988572,-71.77319672,1,1820
44.06030991,-71.76851868,1,1821
44.07017518,-71.75953535,1,1822
44.07673966,-71.75091896,1,1823
44.08871923,-71.75352854,1,1824
44.09826267,-71.75289309,1,1825
44.10449715,-71.74124591,1,1826
44.11371416,-71.74425272,1,1827
44.12305102,-71.73681321,1,1828
44.13515616,-71.73581775,1,1829
44.14041724,-71.7226854,1,1830
44.13760487,-71.70610556,1,1831
44.12978316,-71.70434039,1,1832
44.1210433,-71.69082584,1,1833
44.11021356,-71.68171856,1,1834
44.11200565,-71.66999438,1,1835
44.11442731,-71.65697227,1,1836
44.11917702,-71.64296435,1,1837
44.13154947,-71.64762559,1,1838
44.14346299,-71.64369449,1,1839
44.15645464,-71.64420976,1,1840
44.16889657,-71.64380707,1,1841
44.17875603,-71.63385102,1,1842
44.18559252,-71.621379,1,1843
44.18992255,-71.60795584,1,1844
44.19344269,-71.59242376,1,1845
44.19020048,-71.57818947,1,1846
44.18796705,-71.56165051,1,1847
44.18073492,-71.55028957,1,1848
44.17200758,-71.53682582,1,1849
44.17344982,-71.52621385,1,1850
44.17978233,-71.51273513,1,1851
44.18375665,-71.49804185,1,1852
44.19452974,-71.49611358,1,1853
44.18837402,-71.48469556,1,1854
44.17541184,-71.47788557,1,1855
44.17025556,-71.46250188,1,1856
44.17471251,-71.44542947,1,1857
44.175753,-71.42786417,1,1858
44.17481937,-71.40981877,1,1859
44.16665528,-71.39578462,1,1860
44.17104442,-71.38702018,1,1861
44.17643142,-71.37320838,1,1862
44.18115262,-71.38381055,1,1863
44.19171356,-71.38749031,1,1864
44.19919119,-71.38218457,1,1865
44.2081872,-71.37621426,1,1866
44.21821114,-71.37199633,1,1867
44.22777848,-71.364779,1,1868
44.2354609,-71.35193962,1,1869
44.24416022,-71.33973463,1,1870
44.25294481,-71.32700217,1,1871
44.25959614,-71.31590596,1,1872
44.27000124,-71.3067648,1,1873
44.27918134,-71.31410513,1,1874
44.29219616,-71.31739782,1,1875
44.30465096,-71.31171592,1,1876
44.31574561,-71.30638645,1,1877
44.32421543,-71.29195905,1,1878
44.32887808,-71.27604069,1,1879
44.32231044,-71.26239941,1,1880
44.3109215,-71.25714673,1,1881
44.30364572,-71.26255556,1,1882
44.29187402,-71.25610501,1,1883
44.28027769,-71.25345121,1,1884
44.26737219,-71.25293289,1,1885
44.25578473,-71.25165645,1,1886
44.24626136,-71.24839194,1,1887
44.24778224,-71.23384738,1,1888
44.25089658,-71.21847005,1,1889
44.25353249,-71.20251396,1,1890
44.26179702,-71.19794654,1,1891
44.26472965,-71.18493319,1,1892
44.27417237,-71.17394002,1,1893
44.28360803,-71.17388118,1,1894
44.29578638,-71.17455056,1,1895
44.306786,-71.16732015,1,1896
44.3169488,-71.1605445,1,1897
44.32673615,-71.14979979,1,1898
44.33316701,-71.13928181,1,1899
44.33999351,-71.13160676,1,1900
44.34762959,-71.12116647,1,1901
44.35609178,-71.11287853,1,1902
44.36821196,-71.11300977,1,1903
44.3804395,-71.10726972,1,1904
44.39275029,-71.10655784,1,1905
44.40233757,-71.11367972,1,1906
44.40328231,-71.12669334,1,1907
44.40766124,-71.14020036,1,1908
44.4167031,-71.14971853,1,1909
44.42334033,-71.15638763,1,1910
44.43459692,-71.15552701,1,1911
44.43820239,-71.14246985,1,1912
44.44080455,-71.12648721,1,1913
44.44216796,-71.11015649,1,1914
44.44409502,-71.09388682,1,1915
44.45111441,-71.08327131,1,1916
44.45354351,-71.07009114,1,1917
44.4617506,-71.06047878,1,1918
44.46598889,-71.04763067,1,1919
44.4754643,-71.03985995,1,1920
44.48329073,-71.02871874,1,1921
44.48673379,-71.01254098,1,1922
44.49609986,-71.0021884,1,1923
44.50285457,-70.99172806,1,1924
44.51320904,-70.98911298,1,1925
44.52306144,-70.98213372,1,1926
44.53387143,-70.98229033,1,1927
44.54160977,-70.98603306,1,1928
44.55021349,-70.97712591,1,1929
44.55951712,-70.97493678,1,1930
44.5668648,-70.96856555,1,1931
44.57448462,-70.95875764,1,1932
44.58468854,-70.96360036,1,1933
44.5898342,-70.9568744,1,1934
44.590376,-70.95016716,1,1935
44.59459818,-70.93629483,1,1936
44.600453,-70.9221171,1,1937
44.60024042,-70.90670567,1,1938
44.60858417,-70.8965382,1,1939
44.61847739,-70.89329655,1,1940
44.62763954,-70.90075277,1,1941
44.63628441,-70.89589415,1,1942
44.64349901,-70.89031026,1,1943
44.6544031,-70.89743684,1,1944
44.66203406,-70.89606883,1,1945
44.66938627,-70.88732653,1,1946
44.67339769,-70.87114297,1,1947
44.67273923,-70.85789461,1,1948
44.67328017,-70.84053441,1,1949
44.68531308,-70.8384866,1,1950
44.69447967,-70.83270539,1,1951
44.70239425,-70.82144167,1,1952
44.71055147,-70.81665231,1,1953
44.71464806,-70.8086775,1,1954
44.71477578,-70.79374362,1,1955
44.72257597,-70.78448161,1,1956
44.73298126,-70.77885145,1,1957
44.74297943,-70.76929323,1,1958
44.75360161,-70.76824143,1,1959
44.76728934,-70.76852445,1,1960
44.77944292,-70.76887147,1,1961
44.79158812,-70.76959219,1,1962
44.80074807,-70.76381557,1,1963
44.81014516,-70.75800785,1,1964
44.8189653,-70.74871996,1,1965
44.82689522,-70.74155191,1,1966
44.83403821,-70.72970461,1,1967
44.83457093,-70.71650765,1,1968
44.84003495,-70.7039502,1,1969
44.84556714,-70.68793568,1,1970
44.8506497,-70.67073557,1,1971
44.84193691,-70.66404879,1,1972
44.84326427,-70.64960779,1,1973
44.84401474,-70.63226056,1,1974
44.84440107,-70.61622426,1,1975
44.85054794,-70.60124163,1,1976
44.85517972,-70.58845808,1,1977
44.8601837,-70.57705813,1,1978
44.86626041,-70.56112038,1,1979
44.87679358,-70.5567966,1,1980
44.88551962,-70.54386144,1,1981
44.89363762,-70.53504394,1,1982
44.90409645,-70.53114114,1,1983
44.91092987,-70.52538111,1,1984
44.92131178,-70.52390569,1,1985
44.92977027,-70.51220408,1,1986
44.94031593,-70.50076313,1,1987
44.94946948,-70.48978172,1,1988
44.95116841,-70.47353677,1,1989
44.95789921,-70.45860365,1,1990
44.96601076,-70.44807046,1,1991
44.97310651,-70.4351064,1,1992
44.9771298,-70.42090911,1,1993
44.97327076,-70.40634463,1,1994
44.97775511,-70.39148638,1,1995
44.97627753,-70.37440124,1,1996
44.97434464,-70.36195296,1,1997
44.98519199,-70.35104873,1,1998
44.9957518,-70.34053319,1,1999
45.00523017,-70.33377463,1,2000
45.01677151,-70.32618425,1,2001
45.02775557,-70.32295075,1,2002
45.03493418,-70.33487646,1,2003
45.0391378,-70.34350452,1,2004
45.04096659,-70.35957927,1,2005
45.0369024,-70.37265635,1,2006
45.04656387,-70.3807414,1,2007
45.0576963,-70.3798008,1,2008
45.06821187,-70.37463007,1,2009
45.08067737,-70.37438879,1,2010
45.09001316,-70.36191341,1,2011
45.10184949,-70.3586348,1,2012
45.11156294,-70.35023194,1,2013
45.12340868,-70.34896391,1,2014
45.13419833,-70.35085756,1,2015
45.14175702,-70.35026786,1,2016
45.14416673,-70.33414694,1,2017
45.14379011,-70.31961901,1,2018
45.14435746,-70.30151917,1,2019
45.14713891,-70.28450263,1,2020
45.1481999,-70.2662115,1,2021
45.14725289,-70.25528687,1,2022
45.14463356,-70.24577566,1,2023
45.14283358,-70.22965893,1,2024
45.13445617,-70.21802823,1,2025
45.13147548,-70.205481,1,2026
45.13742643,-70.19595495,1,2027
45.13428847,-70.18173828,1,2028
45.13600201,-70.16863117,1,2029
45.14675,-70.17093573,1,2030
45.15243023,-70.16671224,1,2031
45.15607015,-70.14968983,1,2032
45.16051819,-70.13330325,1,2033
45.1564455,-70.11690676,1,2034
45.15842317,-70.10056989,1,2035
45.16629799,-70.09265323,1,2036
45.17263087,-70.07790664,1,2037
45.17991517,-70.06792166,1,2038
45.18887454,-70.05622071,1,2039
45.19833164,-70.06141054,1,2040
45.20603317,-70.07302885,1,2041
45.215063,-70.07409967,1,2042
45.22296949,-70.07956692,1,2043
45.23239537,-70.07106796,1,2044
45.23948712,-70.05601891,1,2045
45.24078156,-70.03900142,1,2046
45.24167066,-70.02225753,1,2047
45.23560597,-70.00820238,1,2048
45.23911367,-69.99468189,1,2049
45.25003077,-69.98398706,1,2050
45.26016679,-69.97643392,1,2051
45.26828765,-69.96200262,1,2052
45.27354049,-69.94601267,1,2053
45.27310617,-69.92805883,1,2054
45.2720214,-69.90997076,1,2055
45.27204796,-69.89611767,1,2056
45.26459411,-69.88538304,1,2057
45.26107585,-69.87048952,1,2058
45.25494502,-69.85436163,1,2059
45.25083827,-69.83817297,1,2060
45.24816586,-69.82801403,1,2061
45.24931217,-69.81320093,1,2062
45.25659793,-69.80277834,1,2063
45.26326571,-69.79109202,1,2064
45.2641157,-69.77662169,1,2065
45.26794125,-69.76653101,1,2066
45.26885153,-69.75274938,1,2067
45.274782,-69.73672981,1,2068
45.28248806,-69.72713448,1,2069
45.27787359,-69.71420013,1,2070
45.27715514,-69.69636833,1,2071
45.27320185,-69.67895101,1,2072
45.27228894,-69.66381177,1,2073
45.2747294,-69.64924634,1,2074
45.27947045,-69.64007176,1,2075
45.28142153,-69.63121712,1,2076
45.28764204,-69.62039954,1,2077
45.28562003,-69.60330453,1,2078
45.28605103,-69.58813746,1,2079
45.28185541,-69.57202021,1,2080
45.28727868,-69.55535527,1,2081
45.29054705,-69.53901703,1,2082
45.30227756,-69.54255386,1,2083
45.31488591,-69.5465797,1,2084
45.32630162,-69.53925486,1,2085
45.33623695,-69.52944302,1,2086
45.34191886,-69.51467625,1,2087
45.34782967,-69.50274536,1,2088
45.35291506,-69.48835044,1,2089
45.35563968,-69.47533083,1,2090
45.36402397,-69.46563372,1,2091
45.37414525,-69.47102659,1,2092
45.38088695,-69.46809693,1,2093
45.38686297,-69.46773276,1,2094
45.39746756,-69.46927136,1,2095
45.40011872,-69.45589879,1,2096
45.40053235,-69.43808295,1,2097
45.41026565,-69.43786673,1,2098
45.42046757,-69.43064764,1,2099
45.41954043,-69.4171756,1,2100
45.41472055,-69.4082077,1,2101
45.41594339,-69.3950567,1,2102
45.4161853,-69.37676767,1,2103
45.419245,-69.36059408,1,2104
45.4240617,-69.34336448,1,2105
45.4306833,-69.32909367,1,2106
45.43521438,-69.31405932,1,2107
45.44292796,-69.30411768,1,2108
45.44703495,-69.29153831,1,2109
45.44983453,-69.27464804,1,2110
45.45318482,-69.26230648,1,2111
45.45996917,-69.2558163,1,2112
45.46547491,-69.26737872,1,2113
45.46876501,-69.28453147,1,2114
45.47533487,-69.29322368,1,2115
45.479098,-69.29463928,1,2116
45.48791599,-69.3033912,1,2117
45.49778432,-69.31357758,1,2118
45.5094023,-69.32132815,1,2119
45.52193622,-69.32085546,1,2120
45.53285651,-69.31602477,1,2121
45.54281959,-69.3177259,1,2122
45.54445074,-69.30094927,1,2123
45.54939339,-69.28638145,1,2124
45.55345186,-69.26910752,1,2125
45.55776947,-69.25445869,1,2126
45.5575235,-69.24052614,1,2127
45.56268675,-69.23339279,1,2128
45.57401007,-69.22503838,1,2129
45.58279126,-69.21665318,1,2130
45.5918724,-69.20270064,1,2131
45.59971783,-69.19015241,1,2132
45.60674668,-69.17762226,1,2133
45.61491144,-69.16318202,1,2134
45.61501793,-69.14862821,1,2135
45.61605544,-69.133015,1,2136
45.62267134,-69.12232264,1,2137
45.62814983,-69.10787347,1,2138
45.63719396,-69.09438335,1,2139
45.64526956,-69.07998553,1,2140
45.64825957,-69.06292514,1,2141
45.65163146,-69.05001212,1,2142
45.65078987,-69.03372679,1,2143
45.65101666,-69.01642456,1,2144
45.65735248,-69.00164944,1,2145
45.66430493,-68.99055599,1,2146
45.67475359,-68.99909689,1,2147
45.68003035,-69.01575016,1,2148
45.68602039,-69.01293018,1,2149
45.69718871,-69.00697253,1,2150
45.70908821,-69.0117056,1,2151
45.71676011,-69.02220387,1,2152
45.72669103,-69.02901571,1,2153
45.73461368,-69.03777637,1,2154
45.73537185,-69.05492903,1,2155
45.73426523,-69.07344831,1,2156
45.73137992,-69.08949519,1,2157
45.73721895,-69.10559572,1,2158
45.73689027,-69.12322253,1,2159
45.74325119,-69.13437211,1,2160
45.75064869,-69.14815082,1,2161
45.75535021,-69.16010478,1,2162
45.76016881,-69.16504701,1,2163
45.76658289,-69.17948009,1,2164
45.77336506,-69.18494638,1,2165
45.77954202,-69.17316721,1,2166
45.78535067,-69.16179761,1,2167
45.79693098,-69.1637122,1,2168
45.80585299,-69.17164955,1,2169
45.81726277,-69.16585703,1,2170
45.81856003,-69.14920066,1,2171
45.82346214,-69.13323733,1,2172
45.82064941,-69.11646745,1,2173
45.81664963,-69.09974972,1,2174
45.80708958,-69.08668946,1,2175
45.80676384,-69.07028916,1,2176
45.81520648,-69.05898715,1,2177
45.81826315,-69.042736,1,2178
45.81833026,-69.0248377,1,2179
45.81934757,-69.0071031,1,2180
45.82359695,-68.99026301,1,2181
45.82992674,-68.97511718,1,2182
45.83522731,-68.96165231,1,2183
45.83808888,-68.9726621,1,2184
45.84070537,-68.98911617,1,2185
45.84382335,-69.00671778,1,2186
45.85057697,-69.02024485,1,2187
45.85698813,-69.0317281,1,2188
45.86806552,-69.03580807,1,2189
45.88008488,-69.03424628,1,2190
45.88253204,-69.01932516,1,2191
45.8811218,-69.0021168,1,2192
45.89151712,-68.99322048,1,2193
45.89628051,-68.97688293,1,2194
45.89838469,-68.96008932,1,2195
45.89949241,-68.94501628,1,2196
45.90196752,-68.9278666,1,2197
