latitude,longitude,elevation,distance_along_trail_miles
39.476507,-77.619169,1052.821556,1055.745199
39.477382,-77.619464,1045.603708,1055.80927
39.478194,-77.619398,1030.18376,1055.866976
39.479596,-77.619608,994.750688,1055.967182
39.480101,-77.619135,971.12864,1056.011619
39.480315,-77.619174,975.065648,1056.026946
39.480675,-77.619072,973.097144,1056.053054
39.481282,-77.619072,980.97116,1056.096075
39.481984,-77.619164,988.517092,1056.146075
39.482107,-77.619253,992.782184,1056.156097
39.482628,-77.619142,994.09452,1056.1935
39.48311,-77.618871,995.078772,1056.23074
39.483547,-77.618811,1014.107644,1056.262086
39.483652,-77.618915,1024.606332,1056.271681
39.483812,-77.618936,1036.089272,1056.283289
39.484004,-77.619128,1047.572212,1056.300638
39.484314,-77.619686,1065.288748,1056.338479
39.484489,-77.619561,1071.19426,1056.352692
39.484743,-77.619159,1085.629956,1056.381299
39.484811,-77.618762,1097.44098,1056.403733
39.485233,-77.618009,1152.887176,1056.455864
39.48524,-77.617694,1168.307124,1056.473418
39.485421,-77.617862,1178.149644,1056.489325
39.485576,-77.617876,1189.960668,1056.500568
39.485662,-77.617756,1201.115524,1056.509797
39.48598,-77.617683,1224.409488,1056.533119
39.485938,-77.61742,1229.330748,1056.547888
39.486055,-77.617263,1240.15752,1056.560027
39.486383,-77.617245,1259.186392,1056.583573
39.486648,-77.617397,1268.700828,1056.604196
39.486697,-77.617329,1272.309752,1056.60934
39.486988,-77.615787,1302.165396,1056.696638
39.487105,-77.615607,1316.273008,1056.709821
39.487006,-77.614957,1331.036788,1056.746291
39.4873,-77.615137,1345.472484,1056.76951
39.487433,-77.61535,1351.377996,1056.784567
39.487568,-77.615424,1361.876684,1056.795155
39.487777,-77.614863,1381.23364,1056.829524
39.487842,-77.614358,1389.107656,1056.857662
39.488057,-77.614366,1401.246764,1056.873078
39.488267,-77.613466,1422.900308,1056.924835
39.48846,-77.613389,1428.477736,1056.939185
39.488705,-77.613606,1440.944928,1056.960371
39.489076,-77.61435,1464.566976,1057.009144
39.489176,-77.614938,1470.144404,1057.042201
39.489305,-77.615012,1473.753328,1057.052224
39.489699,-77.615543,1475.393748,1057.092575
39.489834,-77.615878,1475.065664,1057.113298
39.490336,-77.616362,1467.847816,1057.157703
39.490993,-77.616549,1456.69296,1057.205406
39.49162,-77.616995,1430.774324,1057.256364
39.491825,-77.616899,1439.960676,1057.271913
39.492354,-77.616973,1448.818944,1057.309641
39.492668,-77.6168,1456.69296,1057.333871
39.492821,-77.616852,1455.708708,1057.345079
39.493174,-77.616796,1448.818944,1057.370306
39.493599,-77.617008,1434.711332,1057.402695
39.493873,-77.617003,1426.181148,1057.422175
39.495639,-77.616642,1345.1444,1057.549796
39.496389,-77.616409,1309.383244,1057.604876
39.496535,-77.616553,1303.805816,1057.617936
39.496732,-77.616506,1296.259884,1057.632201
39.49685,-77.616561,1291.994792,1057.641126
39.497066,-77.616792,1283.136524,1057.661069
39.497436,-77.616767,1271.653584,1057.687407
39.497574,-77.616957,1267.060408,1057.701726
39.497951,-77.617163,1258.858308,1057.730767
39.498159,-77.61744,1254.593216,1057.751952
39.498235,-77.617774,1254.265132,1057.771054
39.498201,-77.618227,1258.20214,1057.79604
39.49849,-77.619172,1270.669332,1057.851843
39.498318,-77.61965,1291.994792,1057.88106
39.498063,-77.61984,1299.21264,1057.901962
39.497906,-77.620196,1312.007916,1057.924578
39.497954,-77.620482,1321.850436,1057.94075
39.498047,-77.620594,1324.803192,1057.949778
39.498285,-77.620856,1333.989544,1057.972005
39.498468,-77.620925,1337.598468,1057.985527
39.499026,-77.621538,1370.406868,1058.037817
39.498842,-77.622854,1431.430492,1058.112151
39.498877,-77.623409,1453.084036,1058.142996
39.498987,-77.623559,1458.005296,1058.15437
39.499246,-77.623408,1470.472488,1058.174645
39.499537,-77.622949,1481.627344,1058.207263
39.500207,-77.622521,1493.438368,1058.260262
39.500839,-77.622526,1510.170652,1058.305145
39.501014,-77.622694,1518.372752,1058.320675
39.501415,-77.622601,1500.328132,1058.349745
39.501894,-77.622265,1468.503984,1058.388851
39.502187,-77.62218,1449.475112,1058.410441
39.502562,-77.62194,1421.916056,1058.440568
39.502819,-77.621658,1395.669336,1058.464999
39.50386,-77.621205,1320.210016,1058.544181
39.504206,-77.620937,1301.509228,1058.572992
39.504521,-77.620949,1291.338624,1058.5954
39.504951,-77.62068,1283.136524,1058.629283
39.505318,-77.620763,1288.057784,1058.65569
39.506004,-77.620754,1300.85306,1058.704346
39.506532,-77.620559,1307.086656,1058.743263
39.506993,-77.620492,1315.288756,1058.776161
39.507863,-77.621267,1360.564348,1058.851546
39.508239,-77.621258,1375.328128,1058.878337
39.508902,-77.621429,1409.448864,1058.926682
39.509106,-77.621402,1417.32288,1058.941288
39.510466,-77.620784,1466.207396,1059.043851
39.510908,-77.620743,1465.879312,1059.075239
39.511422,-77.620154,1476.706084,1059.123964
39.512152,-77.620036,1480.643092,1059.176079
39.512568,-77.619801,1474.409496,1059.208264
39.513389,-77.619578,1461.942304,1059.267738
39.513771,-77.619315,1447.178524,1059.298536
39.513962,-77.619284,1444.553852,1059.312181
39.514203,-77.619436,1446.85044,1059.331184
39.514715,-77.619193,1447.178524,1059.369822
39.515157,-77.619133,1436.023668,1059.401376
39.51543,-77.618928,1429.461988,1059.423781
39.516042,-77.618239,1433.72708,1059.481301
39.516475,-77.618294,1441.601096,1059.512156
39.517059,-77.618031,1435.3675,1059.555982
39.517574,-77.618216,1425.52498,1059.593893
39.517861,-77.618173,1422.24414,1059.614368
39.518601,-77.617593,1394.357,1059.675923
39.519034,-77.617409,1374.343876,1059.708444
39.520209,-77.616288,1348.097156,1059.81205
39.520504,-77.616175,1345.472484,1059.833851
39.520967,-77.615708,1345.472484,1059.875466
39.52189,-77.615223,1356.955424,1059.946083
39.522052,-77.614914,1362.532852,1059.966581
39.522753,-77.61524,1368.766448,1060.019369
39.523175,-77.615306,1374.343876,1060.049497
39.52364,-77.61557,1373.687708,1060.085477
39.524021,-77.615584,1378.280884,1060.112489
39.52447,-77.615474,1388.123404,1060.144915
39.525191,-77.61494,1401.574848,1060.203846
39.525302,-77.614528,1400.590596,1060.227775
39.525261,-77.613711,1398.622092,1060.272686
39.525314,-77.613459,1393.372748,1060.287046
39.525405,-77.613386,1388.451488,1060.294694
39.525967,-77.613307,1359.580096,1060.335127
39.526373,-77.612991,1330.052536,1060.369192
39.526874,-77.612994,1314.304504,1060.40481
39.527429,-77.612677,1303.149648,1060.447849
39.528349,-77.612861,1308.727076,1060.513798
39.52883,-77.612656,1323.162772,1060.549785
39.529212,-77.612363,1339.238888,1060.58141
39.52959,-77.612269,1354.002668,1060.608826
39.529815,-77.612324,1360.236264,1060.625091
39.529995,-77.612277,1364.82944,1060.638129
39.530119,-77.611789,1385.170648,1060.666577
39.529958,-77.611244,1401.902932,1060.698736
39.529901,-77.610619,1403.215268,1060.733255
39.530028,-77.610015,1404.19952,1060.767584
39.530139,-77.609812,1400.262512,1060.781236
39.530253,-77.609778,1397.965924,1060.789535
39.530657,-77.609876,1394.685084,1060.818658
39.531079,-77.609639,1379.265136,1060.85139
39.531282,-77.609862,1374.015792,1060.870295
39.531618,-77.610021,1360.236264,1060.895783
39.531836,-77.609883,1351.70608,1060.913059
39.53207,-77.609561,1340.551224,1060.937376
39.532903,-77.609084,1305.446236,1061.002278
39.533509,-77.608622,1281.824188,1061.052334
39.533765,-77.608616,1274.278256,1061.070528
39.53406,-77.608489,1267.716576,1061.092591
39.53475,-77.607761,1251.312376,1061.15578
39.534845,-77.607229,1244.750696,1061.185752
39.535026,-77.607167,1243.43836,1061.199018
39.535062,-77.60585,1216.207388,1061.271488
39.535758,-77.605929,1219.816312,1061.320981
39.53651,-77.60587,1218.503976,1061.374344
39.53665,-77.605736,1229.986916,1061.386887
39.536729,-77.605793,1222.440984,1061.393462
39.537333,-77.605515,1239.829436,1061.439005
39.537478,-77.605321,1254.265132,1061.454057
39.537407,-77.604452,1296.587968,1061.502682
39.537459,-77.604342,1298.556472,1061.509761
39.537644,-77.604179,1298.556472,1061.525624
39.538129,-77.604082,1298.884556,1061.560386
39.538258,-77.603926,1303.149648,1061.572931
39.538744,-77.603659,1315.288756,1061.610413
39.539219,-77.603557,1318.241512,1061.644524
39.53975,-77.603294,1328.084032,1061.684852
39.540072,-77.602737,1349.409492,1061.723198
39.540476,-77.602536,1364.501356,1061.754004
39.540592,-77.602163,1382.217892,1061.776316
39.540554,-77.601985,1388.123404,1061.786506
39.54065,-77.601404,1411.745452,1061.819409
39.539942,-77.600558,1438.320256,1061.887922
39.539776,-77.600274,1448.818944,1061.907544
39.539788,-77.600005,1463.25464,1061.922585
39.53982,-77.599891,1469.488236,1061.929345
39.540157,-77.599758,1486.876688,1061.954532
39.540541,-77.599098,1521.981676,1062.000319
39.540798,-77.598808,1546.587976,1062.024961
39.541791,-77.598629,1610.236272,1062.097047
39.542621,-77.598025,1664.042048,1062.165332
39.543223,-77.598025,1670.931812,1062.207992
39.543537,-77.597844,1675.853072,1062.232366
39.544076,-77.59716,1665.354384,1062.285926
39.544618,-77.596926,1640.748084,1062.326686
39.544651,-77.596766,1634.186404,1062.335855
39.545068,-77.59652,1614.829448,1062.368544
39.545088,-77.596405,1610.236272,1062.375069
39.545276,-77.596258,1601.04992,1062.390737
39.545543,-77.596333,1598.097164,1062.410099
39.545937,-77.596302,1596.456744,1062.43806
39.546191,-77.596142,1595.144408,1062.458078
39.546555,-77.596117,1597.440996,1062.4839
39.546755,-77.595978,1595.144408,1062.499993
39.547449,-77.595823,1603.674592,1062.549906
39.547827,-77.595453,1605.643096,1062.583501
39.548293,-77.595147,1612.204776,1062.620551
39.548666,-77.594714,1623.031548,1062.656134
39.54904,-77.594493,1639.763832,1062.685446
39.549279,-77.594202,1650.918688,1062.708811
39.549701,-77.593971,1664.698216,1062.741385
39.550226,-77.593445,1678.477744,1062.788521
39.550502,-77.593324,1680.774332,1062.809171
39.550855,-77.593287,1681.102416,1062.834256
39.551745,-77.592928,1673.884568,1062.900312
39.554124,-77.5918,1691.929188,1063.079844
39.554441,-77.591981,1694.881944,1063.1044
39.554986,-77.592664,1711.942312,1063.158285
39.555407,-77.593026,1715.551236,1063.194113
39.555813,-77.593537,1724.737588,1063.234302
39.556126,-77.59418,1728.674596,1063.275955
39.556394,-77.594483,1728.346512,1063.301181
39.556595,-77.594559,1727.034176,1063.316018
39.557186,-77.594481,1725.72184,1063.358097
39.557805,-77.594547,1729.330764,1063.402096
39.558462,-77.59471,1737.860948,1063.449511
39.558993,-77.594945,1747.375384,1063.48931
39.55953,-77.595469,1757.874072,1063.537021
39.560619,-77.596064,1762.795332,1063.620775
39.56119,-77.596644,1764.107668,1063.672223
39.561674,-77.597409,1763.779584,1063.726393
39.56205,-77.597631,1770.01318,1063.755699
39.562493,-77.59809,1773.622104,1063.795928
39.563359,-77.598499,1785.761212,1063.861279
39.564504,-77.598223,1797.244152,1063.94381
39.565255,-77.597419,1807.086672,1064.012919
39.565948,-77.597595,1809.055176,1064.062945
39.566139,-77.597564,1809.711344,1064.076581
39.566578,-77.597927,1807.414756,1064.113501
39.567596,-77.597961,1793.963312,1064.185678
39.567922,-77.597781,1792.97906,1064.210789
39.568556,-77.597673,1786.745464,1064.2561
39.568819,-77.597398,1791.666724,1064.280084
39.569361,-77.597137,1797.90032,1064.321071
39.570007,-77.597285,1788.385884,1064.367578
39.570283,-77.597203,1785.761212,1064.387644
39.571027,-77.596703,1793.963312,1064.447065
39.571686,-77.596828,1794.291396,1064.494243
39.572074,-77.596773,1789.370136,1064.521907
39.572523,-77.596416,1794.291396,1064.559261
39.573022,-77.596512,1791.010556,1064.595
39.573359,-77.596363,1782.808456,1064.620279
39.573368,-77.596224,1778.871448,1064.627963
39.573674,-77.595851,1761.81108,1064.657944
39.573839,-77.595133,1739.829452,1064.699222
39.573737,-77.594379,1730.6431,1064.741217
39.573898,-77.593268,1702.099792,1064.803423
39.57391,-77.592499,1697.178532,1064.845595
39.57366,-77.59192,1693.569608,1064.881946
39.573807,-77.591224,1665.0263,1064.92188
39.57376,-77.590945,1655.839948,1064.937633
39.573277,-77.590412,1640.748084,1064.982718
39.573181,-77.590192,1636.482992,1064.996587
39.573389,-77.589923,1620.078792,1065.017674
39.573732,-77.589766,1605.97118,1065.043594
39.573841,-77.589447,1607.939684,1065.062712
39.575328,-77.589374,1550.524984,1065.168703
39.575562,-77.589283,1541.9948,1065.186091
39.575843,-77.589,1538.385876,1065.211335
39.576492,-77.588732,1524.606348,1065.259669
39.577023,-77.588702,1521.653592,1065.29732
39.577278,-77.588788,1523.95018,1065.315992
39.577565,-77.588722,1541.338632,1065.336915
39.577765,-77.58856,1555.774328,1065.353868
39.578799,-77.588718,1588.582728,1065.427893
39.578889,-77.588675,1591.863568,1065.434719
39.579038,-77.588157,1606.955432,1065.465151
39.579704,-77.58792,1629.921312,1065.514284
39.579851,-77.587779,1635.826824,1065.527301
39.581077,-77.587206,1661.089292,1065.619775
39.58184,-77.586653,1670.603728,1065.681765
39.582344,-77.585724,1685.039424,1065.744013
39.582409,-77.585188,1692.585356,1065.773786
39.582523,-77.584915,1691.929188,1065.790788
39.583154,-77.584676,1696.19428,1065.83737
39.583282,-77.584519,1696.522364,1065.84987
39.584029,-77.584143,1700.131288,1065.906656
39.584498,-77.583151,1710.301892,1065.970401
39.585348,-77.582478,1738.8452,1066.041225
39.586024,-77.582365,1751.312392,1066.089566
39.586589,-77.582147,1768.700844,1066.131468
39.586854,-77.581718,1783.464624,1066.161689
39.587059,-77.581629,1789.042052,1066.177045
39.587589,-77.581095,1792.322892,1066.22465
39.587966,-77.581031,1795.931816,1066.251591
39.588338,-77.581176,1804.133916,1066.279159
39.588867,-77.581254,1808.727092,1066.316882
39.589059,-77.581476,1812.336016,1066.335143
39.589746,-77.581641,1815.94494,1066.384642
39.589908,-77.581616,1815.288772,1066.396198
39.590238,-77.581489,1812.992184,1066.420591
39.590445,-77.581285,1813.320268,1066.439029
39.590751,-77.581181,1810.039428,1066.461449
39.591169,-77.580889,1803.477748,1066.495128
39.591605,-77.580859,1796.587984,1066.526083
39.59204,-77.580567,1792.97906,1066.560809
39.59224,-77.580154,1789.69822,1066.587517
39.592543,-77.57995,1781.49612,1066.611769
39.592989,-77.579959,1775.918692,1066.643382
39.593426,-77.579605,1777.559112,1066.679913
39.593845,-77.579555,1784.448876,1066.709747
39.594074,-77.579433,1786.089296,1066.727294
39.594494,-77.579009,1788.0578,1066.765043
39.594746,-77.578965,1790.682472,1066.783062
39.595256,-77.579038,1792.650976,1066.819409
39.595473,-77.57893,1791.666724,1066.83588
39.595848,-77.578948,1788.0578,1066.862469
39.596175,-77.578737,1789.042052,1066.888357
39.596466,-77.578778,1786.745464,1066.909096
39.59683,-77.578491,1774.93444,1066.939384
39.596984,-77.578251,1771.981684,1066.956479
39.597302,-77.578135,1772.965936,1066.979884
39.597914,-77.578227,1777.559112,1067.023534
39.598334,-77.578104,1791.994808,1067.054166
39.598641,-77.578224,1806.10242,1067.077048
39.599081,-77.57799,1833.333392,1067.111162
39.599357,-77.577638,1843.175912,1067.138691
39.599581,-77.577515,1852.03418,1067.156015
39.600049,-77.577633,1869.750716,1067.189964
39.60055,-77.577867,1869.750716,1067.227696
39.600949,-77.577878,1865.15754,1067.255978
39.601094,-77.577783,1864.501372,1067.267493
39.60155,-77.577908,1855.643104,1067.300555
39.602131,-77.577775,1845.4725,1067.342395
39.60238,-77.577827,1841.535492,1067.360277
39.603328,-77.577562,1847.441004,1067.428986
39.603666,-77.577351,1839.895072,1067.455613
39.604632,-77.577325,1841.535492,1067.524051
39.605134,-77.577012,1839.566988,1067.56353
39.606385,-77.576485,1830.380636,1067.656742
39.606736,-77.576228,1831.364888,1067.685315
39.60695,-77.576236,1829.724468,1067.700483
39.607222,-77.576085,1825.459376,1067.721466
39.60784,-77.575911,1811.351764,1067.76635
39.608012,-77.576202,1797.244152,1067.786602
39.608519,-77.57673,1779.527616,1067.832844
39.60883,-77.576672,1771.981684,1067.855149
39.609299,-77.576458,1778.543364,1067.8904
39.609472,-77.576176,1786.41738,1067.910179
39.610184,-77.576056,1779.8557,1067.961053
39.610766,-77.575869,1772.637852,1068.003554
39.611278,-77.575345,1775.590608,1068.04981
39.612085,-77.574982,1768.044676,1068.110349
39.612538,-77.574691,1773.950188,1068.146197
39.612844,-77.574359,1774.278272,1068.174491
39.613054,-77.573997,1777.231028,1068.199288
39.614882,-77.572998,1791.010556,1068.339885
39.615211,-77.572694,1803.149664,1068.368624
39.61565,-77.57251,1808.399008,1068.401328
39.616116,-77.57242,1801.837328,1068.434726
39.616396,-77.572187,1802.82158,1068.458312
39.617526,-77.571721,1795.931816,1068.542334
39.618011,-77.571357,1797.572236,1068.582056
39.618267,-77.571382,1793.307144,1068.60026
39.618782,-77.571255,1789.69822,1068.637402
39.619511,-77.570881,1788.0578,1068.692955
39.620075,-77.570166,1792.322892,1068.748907
39.620429,-77.570087,1783.464624,1068.77441
39.620942,-77.569797,1778.871448,1068.814077
39.621853,-77.56955,1766.404256,1068.880052
39.62316,-77.569456,1731.955436,1068.973013
39.623427,-77.569227,1735.892444,1068.99572
39.623927,-77.569006,1737.532864,1069.033149
39.624327,-77.568705,1750.000056,1069.066019
39.62567,-77.568058,1769.685096,1069.167604
39.626619,-77.567442,1776.902944,1069.242829
39.627033,-77.567326,1772.309768,1069.272847
39.627998,-77.566768,1770.01318,1069.347723
39.628055,-77.566377,1786.745464,1069.369757
39.627832,-77.566215,1815.94494,1069.388743
39.627612,-77.566176,1834.973812,1069.404901
39.627891,-77.565408,1807.74284,1069.451678
39.627569,-77.56518,1776.57486,1069.478378
39.627978,-77.564987,1761.154912,1069.509362
39.628345,-77.564573,1736.876696,1069.544179
39.62865,-77.563999,1692.257272,1069.583299
39.629145,-77.563416,1650.26252,1069.63142
39.629414,-77.562856,1614.501364,1069.668192
39.629808,-77.562547,1586.942308,1069.701267
39.629771,-77.562306,1566.929184,1069.715276
39.628965,-77.561837,1507.54598,1069.778935
39.628896,-77.561473,1477.362252,1069.800285
39.629111,-77.56091,1438.64834,1069.835491
39.629097,-77.560447,1415.68246,1069.86126
39.6294,-77.56022,1399.934428,1069.886251
39.629573,-77.559972,1384.842564,1069.904779
39.629836,-77.559357,1351.70608,1069.943807
39.62999,-77.559163,1341.535476,1069.959162
39.630027,-77.558844,1332.02104,1069.976926
39.630237,-77.558467,1318.569596,1070.002509
39.630224,-77.558226,1318.569596,1070.015741
39.630225,-77.558227,1316.273008,1070.016196
39.630123,-77.557992,1322.17852,1070.031001
39.629761,-77.557894,1338.910804,1070.057399
39.629717,-77.557769,1344.816316,1070.065008
39.630088,-77.55712,1356.299256,1070.10927
39.630145,-77.556706,1372.375372,1070.132513
39.630695,-77.555825,1384.186396,1070.194572
39.630648,-77.555769,1390.091908,1070.199242
39.630451,-77.555785,1403.215268,1070.213454
39.630162,-77.555959,1414.370124,1070.236138
39.629743,-77.556013,1423.88456,1070.26602
39.629592,-77.556123,1421.587972,1070.278304
39.629492,-77.556081,1425.853064,1070.285797
39.629788,-77.555333,1458.989548,1070.332268
39.629331,-77.553613,1526.574852,1070.432744
39.629427,-77.553039,1529.199524,1070.464914
39.629686,-77.552678,1524.606348,1070.491901
39.629981,-77.552519,1524.934432,1070.514538
39.632515,-77.552724,1529.855692,1070.694378
39.633275,-77.552594,1542.322884,1070.748733
39.633468,-77.552331,1553.47774,1070.76871
39.633737,-77.55166,1584.64572,1070.810546
39.63376,-77.551362,1608.923936,1070.827614
39.633866,-77.551252,1612.860944,1070.837271
39.634071,-77.550641,1637.795328,1070.874069
39.633987,-77.55009,1650.26252,1070.904922
39.633812,-77.549713,1661.417376,1070.929102
39.633295,-77.54892,1675.524988,1070.985978
39.632515,-77.548108,1700.787456,1071.057071
39.632363,-77.547782,1709.31764,1071.077987
39.632307,-77.547429,1708.661472,1071.097723
39.632122,-77.547113,1705.380632,1071.119441
39.630839,-77.543791,1629.593228,1071.323352
39.630972,-77.543208,1622.047296,1071.356676
39.631332,-77.542793,1623.031548,1071.390835
39.632051,-77.542355,1629.265144,1071.447143
39.633656,-77.541558,1614.501364,1071.568954
39.634201,-77.541433,1607.6116,1071.608182
39.634591,-77.541489,1603.674592,1071.635986
39.63592,-77.541997,1597.440996,1071.734154
39.636344,-77.54194,1595.472492,1071.764351
39.637169,-77.541204,1596.784828,1071.83534
39.637866,-77.541026,1613.189028,1071.885764
39.640171,-77.540182,1653.871444,1072.055631
39.640973,-77.539602,1628.280892,1072.120905
39.641762,-77.538558,1583.661468,1072.201323
39.642624,-77.538162,1549.868816,1072.266449
39.644238,-77.538417,1533.464616,1072.381664
39.646574,-77.538456,1541.010548,1072.547147
39.647112,-77.538616,1525.918684,1072.586358
39.648325,-77.539227,1451.115532,1072.679701
39.648767,-77.539573,1416.338628,1072.716915
39.64973,-77.540743,1331.364872,1072.811941
39.650594,-77.542096,1334.973796,1072.908035
39.651507,-77.543074,1368.438364,1072.992249
39.652238,-77.542997,1365.485608,1073.044202
39.652948,-77.542418,1348.42524,1073.103743
39.65306,-77.542199,1340.879308,1073.118195
39.653211,-77.542112,1337.270384,1073.129924
39.653367,-77.541786,1324.475108,1073.151064
39.653686,-77.54162,1317.913428,1073.175452
39.654107,-77.541173,1302.165396,1073.214151
39.654413,-77.541076,1302.49348,1073.236467
39.654865,-77.540596,1291.994792,1073.277938
39.654995,-77.540369,1280.511852,1073.293566
39.654852,-77.54011,1249.343872,1073.312017
39.655145,-77.539511,1210.62996,1073.351551
39.655241,-77.539453,1209.317624,1073.35906
39.655186,-77.538989,1182.74282,1073.385276
39.655307,-77.538631,1166.33862,1073.406905
39.65572,-77.538546,1157.480352,1073.436576
39.655866,-77.538397,1161.41736,1073.44977
39.656093,-77.538644,1158.13652,1073.47079
39.656313,-77.538679,1163.05778,1073.486519
39.656627,-77.53849,1191.273004,1073.511656
39.656883,-77.538523,1203.740196,1073.530039
39.656964,-77.538341,1220.800564,1073.542006
39.657097,-77.538261,1235.23626,1073.552768
39.657582,-77.53844,1273.622088,1073.589263
39.657906,-77.538028,1298.556472,1073.621805
39.658006,-77.537577,1301.509228,1073.647499
39.658215,-77.537261,1315.288756,1073.670426
39.658406,-77.537237,1324.475108,1073.684135
39.658842,-77.53696,1350.721828,1073.718917
39.659279,-77.536845,1369.094532,1073.750706
39.659499,-77.536059,1367.782196,1073.796473
39.659759,-77.535629,1350.721828,1073.826546
39.660648,-77.535553,1324.147024,1073.889863
39.660791,-77.535027,1298.884556,1073.920782
39.661065,-77.53501,1287.073532,1073.940348
39.661505,-77.534779,1257.217888,1073.974479
39.661798,-77.534751,1240.485604,1073.995542
39.661878,-77.534076,1196.850432,1074.033878
39.66229,-77.533782,1149.606336,1074.068448
39.662507,-77.533675,1130.577464,1074.085308
39.662739,-77.533683,1113.517096,1074.102078
39.663138,-77.534222,1092.191636,1074.143147
39.663257,-77.534504,1086.614208,1074.160769
39.663751,-77.534541,1082.349116,1074.195829
39.664452,-77.536009,1062.664076,1074.290372
39.664539,-77.535858,1065.944916,1074.300702
39.66454,-77.535534,1070.210008,1074.318459
39.664695,-77.535501,1082.349116,1074.329833
39.664812,-77.535613,1088.254628,1074.340206
39.664755,-77.535202,1107.611584,1074.363372
39.665019,-77.535432,1125.000036,1074.386168
39.665127,-77.53539,1141.73232,1074.394793
39.665101,-77.534949,1168.307124,1074.41955
39.664879,-77.534193,1213.9108,1074.464702
39.664913,-77.533986,1236.87668,1074.477118
39.664672,-77.533546,1260.498728,1074.506996
39.664881,-77.533561,1278.543348,1074.522232
39.664779,-77.533318,1294.619464,1074.537689
39.664969,-77.533325,1306.430488,1074.551347
39.665062,-77.533182,1322.834688,1074.562064
39.665227,-77.533242,1337.270384,1074.574524
39.665304,-77.533014,1359.90818,1074.588839
39.665479,-77.533182,1374.015792,1074.604516
39.665866,-77.533204,1398.622092,1074.632368
39.666404,-77.533405,1438.320256,1074.672777
39.666459,-77.533029,1452.099784,1074.693896
39.666651,-77.532697,1480.971176,1074.717279
39.666962,-77.532924,1500.328132,1074.742849
39.667132,-77.532776,1519.685088,1074.757843
39.667473,-77.533004,1544.947556,1074.785471
39.667676,-77.532719,1564.304512,1074.807019
39.66768,-77.532526,1570.210024,1074.81765
39.667934,-77.532346,1586.942308,1074.838419
39.668467,-77.532489,1617.782204,1074.877439
39.669395,-77.531752,1640.42,1074.95469
39.670223,-77.531231,1656.8242,1075.019983
39.67036,-77.531228,1659.120788,1075.029698
39.670453,-77.531047,1659.120788,1075.041596
39.670949,-77.530741,1664.042048,1075.080529
39.671334,-77.530273,1660.10504,1075.117952
39.671393,-77.530044,1655.18378,1075.1312
39.671728,-77.529724,1650.918688,1075.160706
39.67184,-77.529474,1645.34126,1075.17656
39.672462,-77.528849,1643.044672,1075.232343
39.672624,-77.528786,1645.669344,1075.244335
39.672742,-77.528589,1645.669344,1075.257978
39.672831,-77.528593,1646.653596,1075.264289
39.673014,-77.528406,1646.325512,1075.280806
39.673425,-77.528383,1654.199528,1075.309985
39.67381,-77.528258,1664.042048,1075.338165
39.674086,-77.527875,1670.603728,1075.366859
39.674751,-77.527718,1678.14966,1075.414762
39.675152,-77.52737,1686.023676,1075.448995
39.675668,-77.527189,1690.944936,1075.486876
39.67608,-77.526625,1702.427876,1075.529415
39.676662,-77.52645,1707.021052,1075.571747
39.67716,-77.525982,1711.942312,1075.615351
39.677743,-77.525787,1707.021052,1075.658014
39.678015,-77.52557,1708.661472,1075.680649
39.678074,-77.525071,1726.378008,1075.708493
39.678276,-77.524816,1734.252024,1075.728539
39.678654,-77.524722,1739.173284,1075.75582
39.679343,-77.524246,1764.763836,1075.811365
39.681341,-77.523898,1798.884572,1075.954317
39.682217,-77.523355,1827.42788,1076.023339
39.683703,-77.523533,1845.144416,1076.129102
39.684188,-77.52313,1859.580112,1076.170022
39.684877,-77.522955,1864.501372,1076.219765
39.685119,-77.522825,1865.813708,1076.238326
39.685801,-77.522132,1862.204784,1076.299747
39.686608,-77.521753,1845.4725,1076.360642
39.687515,-77.52086,1827.099796,1076.441441
39.688047,-77.520772,1813.976436,1076.479515
39.68866,-77.520551,1808.727092,1076.5246
39.68977,-77.51994,1818.569612,1076.610059
39.690055,-77.519962,1818.569612,1076.630282
39.690284,-77.520132,1814.960688,1076.648994
39.690433,-77.520145,1815.616856,1076.659573
39.690776,-77.519973,1825.78746,1076.685703
39.691266,-77.519886,1831.036804,1076.720751
39.691736,-77.520478,1830.052552,1076.767203
39.692052,-77.520497,1839.566988,1076.789686
39.692461,-77.520836,1849.737592,1076.824144
39.692975,-77.521055,1857.611608,1076.862503
39.693762,-77.521851,1821.850452,1076.933589
39.693711,-77.522312,1811.679848,1076.959149
39.693515,-77.522807,1798.556488,1076.989693
39.693444,-77.523614,1789.042052,1077.034177
39.693292,-77.52404,1781.49612,1077.059896
39.692684,-77.524577,1768.37276,1077.112094
39.692139,-77.525236,1715.87932,1077.165898
39.691567,-77.525501,1673.884568,1077.209699
39.691604,-77.525734,1656.496116,1077.223148
39.691744,-77.52587,1646.325512,1077.235703
39.691711,-77.526046,1629.593228,1077.246134
39.691508,-77.526324,1602.69034,1077.267711
39.691209,-77.526375,1583.333384,1077.289402
39.691033,-77.526515,1563.648344,1077.304527
39.690921,-77.52675,1533.7927,1077.320713
39.690593,-77.527031,1486.876688,1077.35003
39.690635,-77.527264,1460.958052,1077.364059
39.690823,-77.527394,1454.396372,1077.379211
39.690958,-77.527785,1404.19952,1077.404598
39.691909,-77.527885,1359.90818,1077.472728
39.692404,-77.52815,1311.679832,1077.511812
39.692478,-77.528292,1300.524976,1077.521433
39.692451,-77.528723,1270.669332,1077.545797
